ma5g-2458	2015-16 Student Discipline Annual Report - Students In Temporary Housing
yjnr-kh6n	2015-16 Student Discipline Annual Report - Transfers
69n5-r375	2015 - 2016 Arts Report
c4vk-jvzy	2015-2016 Arts Survey Data
2pmj-y4p4	2015 - 2016 Audited Register Data
pjwn-nnx8	2015 - 2016 Career Technical Education Report
x3kb-2vbv	2015-2016 Class Size Report - Pupil To Teacher Ratio
herb-qubg	2015 - 2016 Co-Location Reports
63u4-2zc2	2015 - 2016 Computer Science Report
kquf-ewd9	2015-2016 Demographic Data - Admissions Methods
tncb-agv4	2015-2016 Demographic Data - Diversity Efforts
eg75-mh9k	2015-2016 Demographic Data - Grades 9-12 District
kivi-tmb3	2015-2016 Demographic Data - Grades 9-12 School
nk42-j6hc	2015-2016 Demographic Data - Grades K-8 District
7yc5-fec2	2015-2016 Demographic Data - Grades K-8 School
2s75-2b3b	2015 - 2016 Demographic Data - Pre-Kindergarten
wspa-cuqk	2015 - 2016 Demographic Snapshot
p5yk-zjsc	2015 - 2016 Discharge Reporting by Code - HS
5ytq-4m2r	2015-2016 Discharge Reporting By Code - HS
hqb2-y6mu	2015 - 2016 Discharge Reporting by Code -MS
qcwe-qqie	2015 - 2016 Discharge Reporting by SWD - HS
x77w-bjx9	2015 - 2016 Discharge Reporting by SWD - MS
jkk2-3xzd	2015-2016 Discharge Reporting School Level - HS
5hcy-6f3q	2015-2016 Discharge Reporting School Level - MS
ftpm-ey3k	2015 2016  EMS Transport Final Students With Disabilities
87hk-978a	2015 2016 EMS Transports Final 6 Months
4snd-in5m	2015 2016 EMS Transports Final Student Date Of Birth
thjb-fm53	2015 2016 EMS Transports Final Student Race
4edb-7rb7	2015 - 2016 Final Class Size Report - K to 8 Average
icps-nwdu	2015 - 2016 Final Class Size Report Middle & High School
rtws-c2ai	2015 - 2016 Final Class Size Report Pupil-to-Teacher Ratio (PTR)
wmn9-zjsc	2015 - 2016 Guidance Counselor Report
deah-gjrv	2015 - 2016  High School Discharges
dhgx-p2ue	2015-2016 Local Law 14 Health Data - HS City Council District
cnnp-j87w	2015-2016 Local Law 14 Health Data - HS District
bwx8-3rf4	2015-2016 Local Law 14 Health Data - MS City Council District
2ay5-tqqe	2015-2016 Local Law 14 Health Data - MS District
kybr-br4u	2015-2016 Local Law 14 Health Data - MS School
m9yq-6n44	2015-2016 Local Law 15 Health Data - K-12 Health Instructor District
vimb-anc6	2015 2016 Local Law 60 Bathroom& Non- Instructional Space
vgmz-py3h	2015 - 2016 Local Law 60 Meal Periods
f5zq-eacn	2015 2016 Local Law 60 Room Detail
mmvm-mvi3	2015 2016 Local Law 60 Summary
k2da-5ijm	2015 - 2016 Middle School Discharges
pqbh-p6xe	2015-2016 MTI All-Star Schools
ccgt-mp8e	2015-2016 Physical Education - PE Instruction Borough
arzb-yfdv	2015-2016 Physical Education - PE Instruction - District Level
xqmg-7z3j	2015-2016 Physical Education - PE Space
km68-5z64	2015-2016 Physical Education - PE Space - Borough Level
nwjy-fdec	2015-2016 Physical Education - PE Space - Certified PE Teachers
eu48-ehkz	2015-2016 Physical Education - PE Space - School Level
53jv-eiur	2015-2016 Physical Education - PE Space - Supplemental Programs
kxua-p5dg	2015-2016 Related Service
ca93-s2tg	2015 - 2016 School Closure Discharge By Age
garv-x8q8	2015 - 2016 School Closure Discharge By ELL
fqrp-y4d2	2015 - 2016 School Closure Discharge By Ethnicity
9c56-46pu	2015 - 2016 School Closure Discharge By Gender
af3x-y3y3	2015 - 2016 School Closure Discharge By Grade
cah7-vgge	2015 - 2016 School Closure Discharge By SWD
9eun-chvy	2015 - 2016 School Closure Discharge Reporting Borough AGE
8knn-wq9b	2015 - 2016 School Closure Discharge Reporting Borough ELL
9add-idv3	2015 - 2016 School Closure Discharge Reporting Borough Ethnicity
uz9h-5uv2	2015 - 2016 School Closure Discharge Reporting Borough Gender
ke49-x9wf	2015 - 2016 School Closure Discharge Reporting Borough Grade
e9ah-8qv4	2015 - 2016 School Closure Discharge Reporting Borough SWD
qc36-ccxk	2015 - 2016 School Closure Discharge Reporting District AGE
mvab-8uw7	2015 - 2016 School Closure Discharge Reporting District ELL
7iqp-pbne	2015 - 2016 School Closure Discharge Reporting District Ethnicity
sg6c-6sse	2015 - 2016 School Closure Discharge Reporting District Gender
rk35-5hwy	2015 - 2016 School Closure Discharge Reporting District Grade
5r8r-e7i6	2015 - 2016 School Closure Discharge Reporting District SWD
i4ni-6qin	2015 - 2016 School Locations
cbfr-z7aj	2015-2016 School Quality Report - Elem, Middle & K-8 Schools
j7tw-gms7	2015 - 2016 School Quality Report Results for D75 Schools
xy5n-i6mb	2015 - 2016 School Quality Report Results for Early Childhood
mz5e-yub2	2015 - 2016 School Quality Report Results for High School
n8b9-ghux	2015 - 2016 School Quality Report Results for High School Transfer
xx4a-msrm	2015 - 2016 School Quality Report Results for PreK
cusf-jxh5	2015 - 2016 School Quality Report Results for YABC
xqx4-kdvp	2015-2016 SHSAT Admissions Test Offers By Sending School
r5p4-2qap	2015 - 2016 Student Discipline Annual Report- AGE
yeba-ynb5	2015 2016 Student Discipline Annual Report - D Code
bmhe-urrg	2015 2016 Student Discipline Annual Report - ELL
9h95-gife	2015 2016 Student Discipline Annual Report - GENDER
29bv-qqsy	2015 2016 Student Discipline Annual Report - GRADE LEVEL
9btm-sxj3	2015 2016 Student Discipline Annual Report - IEP
hti8-xb6u	2015 2016 Student Discipline Annual Report - LENGTH IN DAYS
ewg2-2vyd	2015 2016 Student Discipline Annual Report - RACE
n9yn-6q3f	2015 2016 Student Discipline Annual Report - R P S TOTALS
q7r2-64fm	2015 2016 Student Discipline Annual Report - Students In Temporary Housing
hg3k-2w6h	2015 2016 Student Discipline Annual Report - Transfers
curu-ytnp	2015 - 2016 Students with Multiple Removals or Suspensions
hafw-ruje	2015-2016 Suspension Report NYPD Contacts - Date Of Birth
vacq-ce69	2015-2016 Suspension Report NYPD Contacts - ELL
fjb8-yxzv	2015-2016 Suspension Report NYPD Contacts - Gender
fsmu-8tsy	2015-2016 Suspension Report NYPD Contacts - Grade Level
tre2-h8i2	2015-2016 Suspension Report NYPD Contacts - Race
8ufi-zgz6	2015-2016 Suspension Report NYPD Contacts - STH
dfwh-7sqg	2015-2016 Suspension Report NYPD Contacts - SWD
46g3-savk	2015-2017 Historical Daily Attendance By School
u4g8-wkku	2015 - 2018 Demographic Snapshot Pre- K For All
3y5p-x48f	2015-2018 Historical Daily Attendance By School
gi8d-wdg5	2015 Green Taxi Trip Data
767e-4ijc	2015 NYC Open Data Plan: Removed Datasets
unw7-yyit	2015 NYC Open Data Plan: Removed Datasets
hmw8-8is3	2015 NYC Open Data Plan: Scheduled Releases
d6ee-k2sh	2015 School Allocation Memorandum (SAM)
ju3b-rwpy	2015 Street Tree Census - Blockface Data
uvpi-gqnh	2015 Street Tree Census - Tree Data
j39j-zq32	2016-17 Co-Location Reporting
7uuj-b95m	2016-17 Physical Education - Licensed PE Teachers
g9wv-7n2m	2016-17 Physical Education - MTI All- Star Schools
p5v2-fwzn	2016-17 Physical Education - PE Instruction - Borough Level
2vha-97jm	2016-17 Physical Education - PE Instruction - District Level
2emc-na4n	2016-17 Physical Education - PE Instruction - School Level
tvfr-dhen	2016-17 Physical Education - PE Space
tybm-5xnx	2016-2017 Arts Report
f33j-ecpr	2016 - 2017 Arts Survey data
yg8h-c8c7	2016 - 2017 Career Technical Education Report
2bef-phhy	2016 - 2017 Computer Science Report
55yj-h64d	2016 - 2017 Demographic Snapshot
89bd-raqa	2016-2017 EMS Transport Final - 6 Month/Date of Birth/Race/IEP
vzcf-ypyz	2016-2017 Graduation Outcomes Borough
pnbs-aynd	2016-2017 Graduation Outcomes Citywide
nb39-jx2v	2016-2017 Graduation Outcomes School
xr5s-zsn6	2016 - 2017 Guidance Counselor Report
9wwd-tgzc	2016 - 2017 Health Education Instructor Report
2dzy-e7cu	2016 - 2017 Health Education Report
kewp-r7r7	2016-2017 Local Law 14 Health Data
2gcj-p28u	2016-2017 Local Law 15 K-12 Health Data - Health Instructor
p3r6-jdne	2016-2017 Monthly Attendance
ahjc-fdu3	2016 - 2017 School Locations
9n2i-9h9s	2016-2017 School Quality Report - Elem, Middle & K-8 Schools
pbc8-mmb4	2016 - 2017 School Quality Report Results for D75 Schools
hpzm-w4pt	2016 - 2017 School Quality Report Results for Early Childhood
ewhs-k7um	2016 - 2017 School Quality Report Results for High Schools
qmc5-z72r	2016 - 2017 School Quality Report Results for High School Transfer
ghht-zbsp	2016 - 2017 School Quality Report Results for YABC
tukx-dsca	2016-2017 School Quality Reports Results - Pre-K Programs
rear-wh5i	2016 - 2017 School Safety Report
8ws3-956v	2016-2017 SHSAT Admissions Test Offers By Sending School
nfkx-wd79	2016 - 2017 SQS PK
45nu-yrf2	2016-2017 Student Discipline Annual Report - AGE
t5qg-w9sq	2016-2017 Student Discipline Annual Report - D CODE
22rr-ujq3	2016-2017 Student Discipline Annual Report - ELL
9sji-jws4	2016-2017 Student Discipline Annual Report - GENDER
kg6x-kv5b	2016-2017 Student Discipline Annual Report - GRADE LEVEL
54rr-tdmz	2016-2017 Student Discipline Annual Report - IEP
9ddu-fvnv	2016-2017 Student Discipline Annual Report - LENGTH IN DAYS
d28w-n2x4	2016-2017 Student Discipline Annual Report - RACE
vxms-daea	2016-2017 Student Discipline Annual Report - RPS TOTALS
e6t3-7z92	2016-2017 Student Discipline Annual Report - Students In Temporary Housing
b36s-tuqc	2016-2017 Student Discipline Annual Report - TRANSFERS
7crd-d9xh	2016 DOE High School Directory
qvir-knu3	2016 DOE High School Performance  Directory
ge8j-uqbf	2016 DOE High School Programs
yini-w76t	2016 For Hire Vehicle Trip Data
hvrh-b6nb	2016 Green Taxi Trip Data
a5ru-ygsr	2016 NYC Open Data Plan: FOIL Summary Statistics
vdem-2i66	2016 NYC Open Data Plan: Future Releases
tyjc-nqc2	2016 NYC Open Data Plan: Future Releases
eivx-q94q	2016 NYC Open Data Plan: Removed Datasets
pchn-eaxn	2016 Public Data File Parent
fb6n-h22r	2016 Public Data File Student
w9if-3pyn	2016 Public Data File Teacher
nvm3-w2i6	2016 School Allocation Memorandum ( SAM)
ydbx-4ufw	2017 – 2018 Anticipated Bilingual Education Programs
am74-3pnv	2017 - 2018 Avg Class Size Borough MSHS
8h5p-ccrz	2017 - 2018 Bullying Harassment Dicrimination Bi- Annual Report
3w89-mz4u	2017-2018 Class Size Report Borough K-8 Average Class Size
9nyh-gsuu	2017- 2018   Class Size Report Borough Middle And High School
2zdm-jpub	2017- 2018 Class Size Report City K-8 Average Class Size
jkyj-m87c	2017-2018 Class Size Report City K-8 Class Size Distribution
dcpj-gxjy	2017- 2018 Class Size Report City Middle And High School Class Size Distribution
43qn-d6r8	2017- 2018 Class Size Report City Middle School And High School Core Average Class Size
pkhy-wwga	2017- 2018 Class Size Report District K-8 Average Class Size
gsjx-zx9n	2017- 2018 Class Size Report District K-8 Class Size Distribution
n2rw-tynt	2017- 2018 Class Size Report District Middle And High School Class Size Distribution
4tdt-h5f6	2017 - 2018 Co-Location Report
7u63-ib3x	2017 - 2018  Current Year Monthly Attendance
sk7w-byju	2017 - 2018 Demographic Snapshot 3- K For All
pd6g-yghw	2017 -2018 District Diversity Report 9 - 12
hyht-buiu	2017 -2018 Diversity Report 9 - 12 School
d9fi-geci	2017 - 2018 Diversity Report Admission Methods
nntm-ht5m	2017 - 2018 Diversity Report Diversity Efforts
uep6-mri2	2017 - 2018 Diversity Report K-8 District
8fwe-y7ui	2017 -2018 Diversity Report K - 8 School
au8p-qz8c	2017 - 2018 Diversity Report Pre-Kindergarten
u7tg-8kia	2017 - 2018 Diversity Reports Special Programs K -8
8vbp-qzz2	2017-2018 Graduation Outcomes Borough
5psr-sp96	2017 - 2018 Graduation Outcomes Citywide
qvdv-dru4	2017 - 2018 Graduation Outcomes  District
kybe-9iex	2017 - 2018 Graduation Outcomes School
kiwq-bb5k	2017 - 2018 Guidance Counselor Report
xffd-vsgf	2017-2018 Monthly Attendance
276h-y36a	2017 - 2018 November2017 Avg Class Size Borough K8 - Open Data Portal
wstu-wcnw	2017 - 2018 November2017 Avg Class Size Borough MSHS - Open Data Portal
mumm-6t9n	2017 - 2018 November2017 Avg Class Size City K8 - Open Data Portal
jvqn-dyef	2017 - 2018 November2017 Avg Class Size City MSHS - Open Data Portal
7k2e-ht2j	2017 - 2018 November2017 Avg Class Size District K8 - Open Data Portal
9f25-223x	2017 - 2018 November2017 Avg Class Size District MSHS - Open Data Portal
ckue-grzy	2017 - 2018 November2017 Avg Class Size School K8 - Open Data Portal
izav-3bhy	2017 - 2018 November2017 Avg Class Size School MSHS - Open Data Portal
szn6-bbuk	2017 - 2018 November2017 Avg Class Size School PTR - Open Data Portal
wtqm-fd2z	2017 - 2018 November2017 Pct Class Size Borough K8 - Open Data Portal
dp2s-vccd	2017 - 2018 November2017 Pct Class Size City K8  - Open Data Portal
r4dz-wduq	2017 - 2018 November2017 Pct Class Size City MSHS - Open Data Portal
esep-hmvs	2017 - 2018 November2017 Pct Class Size District K8 - Open Data Portal
twu4-tp2g	2017-2018 November2017 Pct Class Size District MSHS - Open Data Portal
i3ez-z58g	2017 - 2018 Pct Class Size Borough MSHS - Open Data Portal
eku7-63g8	2017 - 2018 Quality Review Schools List
2ic6-4hrf	2017-2018 SCHOOL LEVEL CLASS SIZE REPORT
p6h4-mpyy	2017 - 2018 School Locations
kwvk-z7i9	2017 - 2018 Schools NYPD Crime Data Report
vsgi-eeb5	2017-2018 SHSAT Admissions Test Offers By Sending School
s9d3-x4fz	2017 Campaign Contributions
e9xc-u3ds	2017 Campaign Expenditures
vxrc-r6hh	2017 Civil Service Exams for NYCHA Residents Local Law 163
reri-chf8	2017 Diversity Report 9-12 - District
myrx-addi	2017 Diversity Report 9-12 - School
eg59-gdqu	2017 Diversity Report Admissions Methods
f9a8-4jby	2017 Diversity Report - Diversity Efforts
5qbe-4vqd	2017 Diversity Report K-8 - District
29ry-u5bf	2017 Diversity Report K-8 - School
7scx-rfrp	2017 Diversity Report K-8 - Special Programs
vrs9-g7kz	2017 Diversity Report Pre-Kindergarten
s3k6-pzi2	2017 DOE High School Directory
twvd-c9s3	2017 Financial Services for NYCHA Residents  Local Law 163
avz8-mqzz	2017 For Hire Vehicle Trip Data
5gj9-2kzx	2017 Green Taxi Trip Data
4kkh-qhtc	2017 Jobs Plus for NYCHA Residents Local Law 163
8zxg-9a5c	2017 NYC Business Solutions by Council District for NYCHA Residents Local Law 163
hjvj-jfc9	2017 NYC Business Solutions by NYCHA Development for NYCHA Residents Local Law 163
jege-pgbz	2017 NYC Business Solutions for NYCHA Residents Local Law 163
xcah-6evp	2017 NYC Open Data Plan - Address Standardization
e4ss-s2zn	2017 NYC Open Data Plan: FOIL Summary Statistics
xagh-idmf	2017 NYC Open Data Plan: Removed Datasets
k233-bk49	2017 NYC Open Data Plan: Scheduled Releases
kk22-kcb6	2017 NYC Open Data Plan: Timely Updates
iyka-7txw	2017 POP for NYCHA Residents Local Law 163
5e7x-8jy6	2017 Public Data File Parents
udss-6pus	2017 Public Data File Student
tmr6-dfvn	2017 Public Data File Teacher
snck-inhz	2017 REES for NYCHA Residents Local Law 163
99gz-6gpw	2017 School Allocation Memorandums
p2vv-pesb	2017 Services for NYCHA Residents Local Law 163
ay6v-3gm3	2017 SNAP and Cash Assistance for NYCHA Residents Local Law 163
x4x8-m3ds	2017 SYEP for NYCHA Residents Local Law 163
rc2t-8fid	2017 TASC for NYCHA Residents Local Law 163
ynaw-bmnm	2017 Workforce 1 by City Council District for NYCHA Residents Local Law 163
vhah-kvpj	2017 Workforce 1 by NYCHA Development for NYCHA Residents Local Law 163
v7hc-c85a	2017 Workforce 1 for NYCHA Residents Local Law 163
ftyx-fhnc	2017 WPP for NYCHA Residents Local Law 163
biws-g3hs	2017 Yellow Taxi Trip Data
suzc-ps6g	2018-2019 3K For All Demographic Snapshot
uqgd-pt5w	2018 - 2019 Average Class Size Boro K8
d4cb-8mwj	2018 - 2019 Average Class Size Boro MSHS
47g8-ngxw	2018 - 2019 Average Class Size City K8
35qr-3ykq	2018 - 2019 Average Class Size City MSHS
4jus-39vu	2018 - 2019 Average Class Size District K8
tiwv-ukz3	2018 - 2019 Average Class Size District MSHS
by8q-dp62	2018 -2019 Average Class Size K8 Borough
8gg9-r4mt	2018 - 2019  Average Class Size Report School K-8
puec-8mer	2018 - 2019 Average Class Size School MSHS
3ydk-du45	2018-2019 Citywide Demographic Snapshot
3c9q-94ad	2018 - 2019 Class Size Pct Boro MSHS
xkuq-9uzf	2018 - 2019 Class Size Pct City K8
95ii-vcsx	2018 -2019 Class Size Pct City MSHS
sfvr-tcdy	2018 - 2019 Class Size Pct District K8
4wgu-f3yf	2018 - 2019 Class Size Pct District MSHS
axb2-9jkb	2018 - 2019 Class Size Pupil to Teacher Ratio
xqea-6ihi	2018 - 2019 Co-Location Report
x3bb-kg5j	2018-2019 Daily Attendance
uh2w-zjsn	2018-2019 Demographic Snapshot by Borough
dv8j-yjt9	2018-2019 Demographic Snapshot by District
64pa-8bza	2018 -2019 Monthly Grade Level Attendance By School
6gzn-qtm3	2018-2019 PK For All Demographic Snapshot
2rr4-rfvc	2018-2019 Quality Review School List
45j8-f6um	2018-2019 School Demographic Snapshot
9ck8-hj3u	2018 - 2019 School Locations
uf53-ree9	2018-2019 SHSAT Admissions Test Offers By Sending School
ky6q-fvpr	2018 - 2019 Students in Temporary Housing Additional Sections Report
vgqq-m7ux	2018 - 2019 Students in Temporary Housing Citywide Report
8iee-pzu6	2018 - 2019 Students in Temporary Housing School Level Report
vw9i-7mzq	2018 DOE High School Directory
6kcb-9g8d	2018 DOE Middle School Directory
am94-epxh	2018 For Hire Vehicles Trip Data
8bug-hj9w	2018 Graduation Rates - Charter Schools - All Students
w7fs-fd9i	2018 Green Taxi Trip Data
a2pm-dj2w	2018 Local Law 163 TASC Report
sf92-v8wr	2018 NYC Open Data Plan: Civic Engagements
sjdi-a6us	2018 NYC Open Data Plan: FOIL Datasets
cvse-perd	2018 NYC Open Data Plan: FOIL Summary Statistics
dzrn-z4d7	2018 NYC Open Data Plan: Future Releases
8pnf-vysd	2018 NYC Open Data Plan: Removed Datasets
xck4-5xd5	2018 Pre-K School Directory
446w-773i	2018 School Quality Report Results for PreK
t29m-gskq	2018 Yellow Taxi Trip Data
udtw-swpa	2019 - 2020 Quality Review School List
wg9x-4ke6	2019 - 2020 School Locations
a3nt-yts4	2019 - 2020 School Point Locations
k65y-fzgq	2019 DOE Gifted and Talented Admissions Guide
uq7m-95z8	2019 DOE High School Directory
urzf-q2g5	2019 DOE Kindergarten Admissions Guide
uqxv-h2se	2019 DOE Middle School Directory
q5mz-t52e	2019 Green Taxi Trip Data
k9g3-nkxz	2019 NYC Open Data Plan: Civic Engagements
rcz9-btkn	2019 NYC Open Data Plan: FOIL Datasets
78sn-deuh	2019 NYC Open Data Plan: FOIL Summary Statistics
6xs6-cz7y	2019 NYC Open Data Plan: Future Releases
bgb4-7zjj	2019 NYC Open Data Plan: Removed Datasets
fp78-wt5b	2019 Pre-Kindergarten Admissions Guide
jtus-srrj	2019 Public Data File - Parents
5x8i-3c5b	2019 Public Data File - Students
2upf-qytp	2019 Yellow Taxi Trip Data
sqcr-6mww	311 Service Requests for 2004
sxmw-f24h	311 Service Requests for 2005
hy4q-igkk	311 Service Requests for 2006
aiww-p3af	311 Service Requests for 2007
uzcy-9puk	311 Service Requests for 2008
3rfa-3xsf	311 Service Requests for 2009
erm2-nwe9	311 Service Requests from 2010 to Present
vwpc-kje2	311 Web Content - Services
xs6e-ka4w	3K Projects by School
yv4m-nu6d	3K Projects by Site Locations
nstm-kb7u	60 Month Converted to Safety Net (SN) recipients
t7p9-n9dy	911 End-to-End Data
gpny-cuvw	911 Open Data Local Law 119
j2iz-mwzu	ACRIS - Country Codes
7isb-wh4c	ACRIS - Document Control Codes
94g4-w6xz	ACRIS - Property Types Codes
5c9e-33xj	ACRIS - State Codes
q9kp-jvxv	ACRIS - UCC Collateral Codes
9hyh-zkx9	ACS Community Partners
rukc-mmqu	Active Projects - Infrastructure
g9ub-hrve	Active Projects - Public Buildings
8586-3zfm	Active Projects Under Construction
6dn9-qgma	Active Uniform Staff By Rank And Gender
7xjx-2mhj	Added Projects
qy7q-cb9e	Address Assignments
2enn-s52j	Adult family health plus levels
r69u-62nw	Adult Medicaid income levels
vibf-3qrq	Adult Protective Services - Ineligible Referral
bkui-39n8	Adult Protective Services - Refer to Close
mpw3-7xyh	Adult Protective Services - Refer to Close by Referral Source
yiqb-mq9h	Advanced Projects
gzfs-3h4m	Agency Spending by Budget Function
eddp-3v5g	Aggregate Employee Statistics
c3uy-2p5r	Air Quality
dsyc-npkh	Air Quality Testing at Saratoga Village
sn5i-xuny	Alerts
ys48-9d3c	Annual Overweight Load (AOL) Permits
9ibi-dfnm	Annual Overweight Load (AOL) Permits Stipulations
p8e4-uwuv	Anticipated RFP
it9k-rtx5	Appeals Closed In 2015
wbtw-zkex	Appeals Closed In 2016
ddpx-u5dz	Appeals Closed In 2017
uetw-jfrg	Appeals Closed In 2018
ecvp-uumu	Appeals Filed In 2015
7h99-xsqt	Appeals Filed In 2016
7xq6-k6zy	Appeals Filed In 2017
9vaq-mvvx	Appeals Filed In 2018
8gpu-s594	Application for State Aid
gsr2-xq9e	Approved Link NYC Kiosk Locations
fuzb-9jre	Archaeology Reports Database
jign-uhe6	Arches Organization  Information
8a4n-zmpj	Art in DOE buildings
vq35-j9qm	Asbestos Control Program (ACP7)
2t32-hbca	Assembly District Breakdowns
4nft-bihw	Assessment Actions
e25p-jzfy	Asset Management Parks System (AMPS) – Assets
kw9y-h36n	Asset Management Parks System (AMPS) – Comments
xzj8-i3jk	Asset Management Parks System (AMPS) – Labor
ub9z-gccp	Asset Management Parks System (AMPS) – Transaction Details
gcys-vvnq	Asset Management Parks System (AMPS) – Transactions
8sdw-8vja	Asset Management Parks System (AMPS) - Work Orders
ur7y-ziyb	Associated Address by Borough and Community District
madj-gkhr	Attendance 4PM Report
w6sr-ei44	Automated External Defibrillator (AED) Inventory
s52s-navf	Automations Dashboard
qjvp-rnsx	Avenue NYC CFY17-CFY19
26ze-s5bx	Average Daily Inmate Population
pf7i-ims3	Average Salaries In Department Of Correction
e27m-uhjk	Banking Corporation Issuer's Allocation Percentage Report
kvhd-5fmu	Benefits and Programs API
2j8u-wtju	Benefits and Programs API (Historical)
p2d7-vcsb	BIC Complaints Inquiries
upii-frjc	BIC Issued Violations
9k82-ys7w	Bid Tabulations
5uei-swth	Bike Share Inspections
scjj-6yaf	Bikes in Buildings Requests
h426-x5gi	Block Planting
tqsy-2s6w	Block Pruning
8eux-rfe8	Blood pressure checks on NYC HealthMap
yvxd-uipr	Board of Standards and Appeals (BSA) Applications Status
kjcq-h8d9	Borough/Community District Report - CA Population
2v2r-tx9r	Borough/Community District Report - MA Enrollees
jye8-w4d7	Borough/Community District Report - SNAP Population
4twk-9yq2	Borough Engineering Tracking System
yj3u-pw36	Borough Enrollment Centers (Additional Ways To Graduate)
vz8c-29aj	Borough Enrollment Offices
nr9n-yqxr	BP Appointments
3fes-huds	BP Assist Helpline Requests
ge3f-inui	Bridge Hold Location Stipulations
4y9q-t4wb	Broadway Curb Cut Survey Data
6fi9-q3ta	Brooklyn Bridge Automated Pedestrian Counts Demonstration Project
6v9u-ndjg	Building Complaint Disposition Codes
3qem-6v3v	Buildings by Borough and Community District
hcir-3275	Buildings Selected for the Alternative Enforcement Program (AEP)
kj4p-ruqc	Buildings Subject to HPD Jurisdiction
bi53-yph3	Bureau of Fire Prevention - Active Violation Orders
nvgj-hbht	Bureau of Fire Prevention - Building Summary
pdiy-9ae5	Bureau of Fire Prevention - Certificates of Fitness
ssq6-fkht	Bureau of Fire Prevention - Inspections
ez4e-fazm	Bus Breakdown and Delays
de8q-estm	Business Solutions Business Courses
cwqt-nvfg	Cancelled Projects
a94k-kjys	Capacity Projects  by schools
dtmw-avzj	Capacity Projects in Process Site Locations
tesz-9suw	Capacity Project Site Location
46m8-77gv	Capital Budget
8u85-k342	Capital Commitment Actuals
2cmn-uidm	Capital Commitment Plan
9umc-3b2y	Capital Grant Awards 2014
6wee-b7wf	Capital Grant Awards 2015
83z6-smyr	Capital Grant Awards 2016
k84j-firu	Capital Grant Awards 2017
66yh-nemi	Capital Grant Awards 2018
wa2y-rh4b	Capital Project Detail Data - Dollars
s7yh-frbm	Capital Project Detail Data - Milestones
n7gv-k5yt	Capital Projects
2xh6-psuq	Capital Project Schedules and Budgets
pjgc-h7uv	Case-Related Information About Civil Litigation
hb7y-b986	Cash Assistance Engagement Report
6ayi-u3p7	Cash Assistance Heads Of Household By Engagement (16-24 years old)
qtrj-g3nm	Cash Assistance Recipients in NYC
thqd-deec	Cash Assistance Recipients Since 1955
9ht6-44eh	Cash Assistance Youth Engagement
f4rp-2kvy	CATS Permits
rnsn-acs2	Census Demographics at the Neighborhood Tabulation Area (NTA) level
6smc-7mk6	Center & Service Locations
did2-qzw3	CEQR Project Locations
8fj8-3sgg	CEQR Project Milestones
gezn-7mgk	CEQR Projects
bzxi-2tsw	Certification of No Harassment (CONH) Pilot Building List
m64p-r9hk	Certified Asbestos Investigators
5fn4-dr26	Charges
xxjs-y9yk	Child Abuse Liaisons
vpb3-uf7s	Child Health Plus Income Levels
fzh2-sxib	Children Tested for Lead by Age 3
tnry-kwh5	Children Under 6 yrs with Elevated Blood Lead Levels (BLL)
7rf2-3gxf	Child Support Caseload
8fhd-nzw8	Child Support Collections
vr2i-c3qq	Citiwide Service Desk Statistics
b2gb-nkrq	Citizen Emergency Response Team (CERT)
fmf3-knd8	City Clerk eLobbyist Data
6ctv-n46c	City Council Legislative Items
7ewi-9cdf	City Marshals Revenue
4e2n-s75z	City-owned and Leased Property (Local Law 48 of 2011)
qchy-end3	City-owned sites that are available and potentially suitable for urban agriculture (Local Law 46 of 2018)
dg92-zbpx	City Record Online
mqdy-gu73	City Store - The Official Store of the City of New York
8k4x-9mp5	Citywide Auto Fringe Benefits
9jbx-hna8	Citywide Cash Assistance Cases
33db-aeds	Citywide HRA- Administered Medicaid Enrollees
dd6w-hnq9	Citywide Mobility Survey - Main Survey
mpk5-48av	Citywide Mobility Survey - Trip Diary
k397-673e	Citywide Payroll Data (Fiscal Year)
cuzb-dmcd	Citywide Public Computer Centers
xyq2-jjkn	Civilian Complaint Review Board (CCRB) - Allegations Closed
fx4z-5xg2	Civilian Complaint Review Board (CCRB) - Complaints Closed
63nx-cpi9	Civilian Complaint Review Board (CCRB) - Complaints Received
ye3c-m4ga	Civil List
vx8i-nprf	Civil Service List (Active)
a9md-ynri	Civil Service List Certification
qu8g-sxqf	Civil Service List (Terminated)
ex6k-ym48	Claims Report - Underlying Settlements and Claims Filed Data
mpg8-b8s5	Class Size Reduction Projects
bvug-v3mm	Clergy Parking Permits
knr6-vurn	Collisions involving vehicles managed by Department of Health and Mental Hygiene (DOHMH)
tg3t-nh4h	Commercial Bicycle Unit Inspections
b4mf-rg6h	Commissioner's Correspondence
3gkd-ddzn	Community Board Leadership
qmcw-ur37	Community Development Block Grant (CDBG) Eligibility by Census Tract - CSV
w3c6-35wg	Community District Breakdowns
b2sp-asbg	Community Health Centers
2r9r-m6j4	Community Health Survey
a2nx-4u46	Complaint Problems
gzdv-qiga	Completed Percent for Art projects with artist information
3wxk-qa8q	Compliance at-the-tap Lead and Copper Data
78sp-6jhj	Concrete/Hardware Weekly Repair Schedule
77d2-9ebr	Congress District Breakdowns
39qw-754y	Constituent Services
kpjg-ubxi	Constituent Services - Historical
cspg-yi7g	Construction Demolition Registrants
iwdd-99mu	Construction Pipeline
