2013/04/30,noise - residential,BRONX,63
2013/05/01,noise - residential,BRONX,69
2013/05/02,noise - residential,BRONX,75
2013/05/03,noise - residential,BRONX,87
2013/05/04,noise - residential,BRONX,170
2013/05/05,noise - residential,BRONX,213
2013/05/06,noise - residential,BRONX,93
2013/05/07,noise - residential,BRONX,63
2013/05/08,noise - residential,BRONX,79
2013/05/09,noise - residential,BRONX,81
2013/05/10,noise - residential,BRONX,89
2013/05/11,noise - residential,BRONX,179
2013/05/12,noise - residential,BRONX,197
2013/05/13,noise - residential,BRONX,79
2013/05/14,noise - residential,BRONX,72
2013/05/15,noise - residential,BRONX,90
2013/05/16,noise - residential,BRONX,71
2013/05/17,noise - residential,BRONX,93
2013/05/18,noise - residential,BRONX,196
2013/05/19,noise - residential,BRONX,164
2013/05/20,noise - residential,BRONX,70
2013/05/21,noise - residential,BRONX,66
2013/05/22,noise - residential,BRONX,72
2013/05/23,noise - residential,BRONX,63
2013/05/24,noise - residential,BRONX,76
2013/05/25,noise - residential,BRONX,130
2013/05/26,noise - residential,BRONX,229
2013/05/27,noise - residential,BRONX,209
2013/05/28,noise - residential,BRONX,80
2013/05/29,noise - residential,BRONX,80
2013/05/30,noise - residential,BRONX,78
2013/05/31,noise - residential,BRONX,88
2013/06/01,noise - residential,BRONX,132
2013/06/02,noise - residential,BRONX,146
2013/06/03,noise - residential,BRONX,53
2013/06/04,noise - residential,BRONX,63
2013/06/05,noise - residential,BRONX,57
2013/06/06,noise - residential,BRONX,62
2013/06/07,noise - residential,BRONX,59
2013/06/08,noise - residential,BRONX,162
2013/06/09,noise - residential,BRONX,164
2013/06/10,noise - residential,BRONX,57
2013/06/11,noise - residential,BRONX,61
2013/06/12,noise - residential,BRONX,48
2013/06/13,noise - residential,BRONX,59
2013/06/14,noise - residential,BRONX,81
2013/06/15,noise - residential,BRONX,189
2013/06/16,noise - residential,BRONX,200
2013/06/17,noise - residential,BRONX,64
2013/06/18,noise - residential,BRONX,57
2013/06/19,noise - residential,BRONX,52
2013/06/20,noise - residential,BRONX,57
2013/06/21,noise - residential,BRONX,79
2013/06/22,noise - residential,BRONX,165
2013/06/23,noise - residential,BRONX,171
2013/06/24,noise - residential,BRONX,49
2013/06/25,noise - residential,BRONX,51
2013/06/26,noise - residential,BRONX,51
2013/06/27,noise - residential,BRONX,52
2013/06/28,noise - residential,BRONX,72
2013/06/29,noise - residential,BRONX,130
2013/06/30,noise - residential,BRONX,149
2013/07/01,noise - residential,BRONX,56
2013/07/02,noise - residential,BRONX,50
2013/07/03,noise - residential,BRONX,43
2013/07/04,noise - residential,BRONX,136
2013/07/05,noise - residential,BRONX,94
2013/07/06,noise - residential,BRONX,116
2013/07/07,noise - residential,BRONX,126
2013/07/08,noise - residential,BRONX,43
2013/07/09,noise - residential,BRONX,41
2013/07/10,noise - residential,BRONX,37
2013/07/11,noise - residential,BRONX,58
2013/07/12,noise - residential,BRONX,56
2013/07/13,noise - residential,BRONX,167
2013/07/14,noise - residential,BRONX,166
2013/07/15,noise - residential,BRONX,49
2013/07/16,noise - residential,BRONX,47
2013/07/17,noise - residential,BRONX,34
2013/07/18,noise - residential,BRONX,43
2013/07/19,noise - residential,BRONX,69
2013/07/20,noise - residential,BRONX,113
2013/07/21,noise - residential,BRONX,151
2013/07/22,noise - residential,BRONX,62
2013/07/23,noise - residential,BRONX,45
2013/07/24,noise - residential,BRONX,44
2013/07/25,noise - residential,BRONX,54
2013/07/26,noise - residential,BRONX,81
2013/07/27,noise - residential,BRONX,145
2013/07/28,noise - residential,BRONX,162
2013/07/29,noise - residential,BRONX,61
2013/07/30,noise - residential,BRONX,53
2013/07/31,noise - residential,BRONX,64
2013/08/01,noise - residential,BRONX,74
2013/08/02,noise - residential,BRONX,69
2013/08/03,noise - residential,BRONX,175
2013/08/04,noise - residential,BRONX,159
2013/08/05,noise - residential,BRONX,68
2013/08/06,noise - residential,BRONX,50
2013/08/07,noise - residential,BRONX,85
2013/08/08,noise - residential,BRONX,69
2013/08/09,noise - residential,BRONX,61
2013/08/10,noise - residential,BRONX,156
2013/08/11,noise - residential,BRONX,159
2013/08/12,noise - residential,BRONX,58
2013/08/13,noise - residential,BRONX,68
2013/08/14,noise - residential,BRONX,80
2013/08/15,noise - residential,BRONX,71
2013/08/16,noise - residential,BRONX,86
2013/08/17,noise - residential,BRONX,174
2013/08/18,noise - residential,BRONX,258
2013/08/19,noise - residential,BRONX,61
2013/08/20,noise - residential,BRONX,71
2013/08/21,noise - residential,BRONX,53
2013/08/22,noise - residential,BRONX,70
2013/08/23,noise - residential,BRONX,91
2013/08/24,noise - residential,BRONX,203
2013/08/25,noise - residential,BRONX,214
2013/08/26,noise - residential,BRONX,55
2013/08/27,noise - residential,BRONX,59
2013/08/28,noise - residential,BRONX,62
2013/08/29,noise - residential,BRONX,56
2013/08/30,noise - residential,BRONX,84
2013/08/31,noise - residential,BRONX,135
2013/09/01,noise - residential,BRONX,159
2013/09/02,noise - residential,BRONX,115
2013/09/03,noise - residential,BRONX,73
2013/09/04,noise - residential,BRONX,74
2013/09/05,noise - residential,BRONX,98
2013/09/06,noise - residential,BRONX,88
2013/09/07,noise - residential,BRONX,169
2013/09/08,noise - residential,BRONX,193
2013/09/09,noise - residential,BRONX,52
2013/09/10,noise - residential,BRONX,58
2013/09/11,noise - residential,BRONX,50
2013/09/12,noise - residential,BRONX,28
2013/09/13,noise - residential,BRONX,61
2013/09/14,noise - residential,BRONX,137
2013/09/15,noise - residential,BRONX,183
2013/09/16,noise - residential,BRONX,59
2013/09/17,noise - residential,BRONX,63
2013/09/18,noise - residential,BRONX,51
2013/09/19,noise - residential,BRONX,36
2013/09/20,noise - residential,BRONX,81
2013/09/21,noise - residential,BRONX,161
2013/09/22,noise - residential,BRONX,162
2013/09/23,noise - residential,BRONX,63
2013/09/24,noise - residential,BRONX,63
2013/09/25,noise - residential,BRONX,68
2013/09/26,noise - residential,BRONX,68
2013/09/27,noise - residential,BRONX,83
2013/09/28,noise - residential,BRONX,160
2013/09/29,noise - residential,BRONX,198
2013/09/30,noise - residential,BRONX,67
2013/10/01,noise - residential,BRONX,53
2013/10/02,noise - residential,BRONX,62
2013/10/03,noise - residential,BRONX,51
2013/10/04,noise - residential,BRONX,76
2013/10/05,noise - residential,BRONX,158
2013/10/06,noise - residential,BRONX,141
2013/10/07,noise - residential,BRONX,51
2013/10/08,noise - residential,BRONX,73
2013/10/09,noise - residential,BRONX,66
2013/10/10,noise - residential,BRONX,54
2013/10/11,noise - residential,BRONX,87
2013/10/12,noise - residential,BRONX,141
2013/10/13,noise - residential,BRONX,177
2013/10/14,noise - residential,BRONX,105
2013/10/15,noise - residential,BRONX,65
2013/10/16,noise - residential,BRONX,81
2013/10/17,noise - residential,BRONX,68
2013/10/18,noise - residential,BRONX,71
2013/10/19,noise - residential,BRONX,163
2013/10/20,noise - residential,BRONX,176
2013/10/21,noise - residential,BRONX,46
2013/10/22,noise - residential,BRONX,56
2013/10/23,noise - residential,BRONX,52
2013/10/24,noise - residential,BRONX,63
2013/10/25,noise - residential,BRONX,89
2013/10/26,noise - residential,BRONX,147
2013/10/27,noise - residential,BRONX,161
2013/10/28,noise - residential,BRONX,71
2013/10/29,noise - residential,BRONX,51
2013/10/30,noise - residential,BRONX,62
2013/10/31,noise - residential,BRONX,66
2013/11/01,noise - residential,BRONX,86
2013/11/02,noise - residential,BRONX,166
2013/11/03,noise - residential,BRONX,186
2013/11/04,noise - residential,BRONX,71
2013/11/05,noise - residential,BRONX,80
2013/11/06,noise - residential,BRONX,65
2013/11/07,noise - residential,BRONX,57
2013/11/08,noise - residential,BRONX,110
2013/11/09,noise - residential,BRONX,160
2013/11/10,noise - residential,BRONX,142
2013/11/11,noise - residential,BRONX,99
2013/11/12,noise - residential,BRONX,44
2013/11/13,noise - residential,BRONX,57
2013/11/14,noise - residential,BRONX,56
2013/11/15,noise - residential,BRONX,98
2013/11/16,noise - residential,BRONX,182
2013/11/17,noise - residential,BRONX,202
2013/11/18,noise - residential,BRONX,52
2013/11/19,noise - residential,BRONX,69
2013/11/20,noise - residential,BRONX,64
2013/11/21,noise - residential,BRONX,77
2013/11/22,noise - residential,BRONX,91
2013/11/23,noise - residential,BRONX,192
2013/11/24,noise - residential,BRONX,153
2013/11/25,noise - residential,BRONX,64
2013/11/26,noise - residential,BRONX,75
2013/11/27,noise - residential,BRONX,92
2013/11/28,noise - residential,BRONX,148
2013/11/29,noise - residential,BRONX,188
2013/11/30,noise - residential,BRONX,178
2013/12/01,noise - residential,BRONX,169
2013/12/02,noise - residential,BRONX,49
2013/12/03,noise - residential,BRONX,67
2013/12/04,noise - residential,BRONX,64
2013/12/05,noise - residential,BRONX,54
2013/12/06,noise - residential,BRONX,90
2013/12/07,noise - residential,BRONX,156
2013/12/08,noise - residential,BRONX,185
2013/12/09,noise - residential,BRONX,69
2013/12/10,noise - residential,BRONX,65
2013/12/11,noise - residential,BRONX,65
2013/12/12,noise - residential,BRONX,65
2013/12/13,noise - residential,BRONX,86
2013/12/14,noise - residential,BRONX,133
2013/12/15,noise - residential,BRONX,166
2013/12/16,noise - residential,BRONX,66
2013/12/17,noise - residential,BRONX,65
2013/12/18,noise - residential,BRONX,59
2013/12/19,noise - residential,BRONX,62
2013/12/20,noise - residential,BRONX,87
2013/12/21,noise - residential,BRONX,155
2013/12/22,noise - residential,BRONX,164
2013/12/23,noise - residential,BRONX,111
2013/12/24,noise - residential,BRONX,139
2013/12/25,noise - residential,BRONX,202
2013/12/26,noise - residential,BRONX,96
2013/12/27,noise - residential,BRONX,85
2013/12/28,noise - residential,BRONX,143
2013/12/29,noise - residential,BRONX,151
2013/12/30,noise - residential,BRONX,102
2013/12/31,noise - residential,BRONX,113
2014/01/01,noise - residential,BRONX,211
2014/01/02,noise - residential,BRONX,65
2014/01/03,noise - residential,BRONX,102
2014/01/04,noise - residential,BRONX,132
2014/01/05,noise - residential,BRONX,174
2014/01/06,noise - residential,BRONX,56
2014/01/07,noise - residential,BRONX,56
2014/01/08,noise - residential,BRONX,55
2014/01/09,noise - residential,BRONX,56
2014/01/10,noise - residential,BRONX,83
2014/01/11,noise - residential,BRONX,208
2014/01/12,noise - residential,BRONX,228
2014/01/13,noise - residential,BRONX,66
2014/01/14,noise - residential,BRONX,65
2014/01/15,noise - residential,BRONX,77
2014/01/16,noise - residential,BRONX,80
2014/01/17,noise - residential,BRONX,93
2014/01/18,noise - residential,BRONX,160
2014/01/19,noise - residential,BRONX,188
2014/01/20,noise - residential,BRONX,110
2014/01/21,noise - residential,BRONX,60
2014/01/22,noise - residential,BRONX,67
2014/01/23,noise - residential,BRONX,77
2014/01/24,noise - residential,BRONX,85
2014/01/25,noise - residential,BRONX,172
2014/01/26,noise - residential,BRONX,173
2014/01/27,noise - residential,BRONX,65
2014/01/28,noise - residential,BRONX,74
2014/01/29,noise - residential,BRONX,86
2014/01/30,noise - residential,BRONX,80
2014/01/31,noise - residential,BRONX,101
2014/02/01,noise - residential,BRONX,187
2014/02/02,noise - residential,BRONX,175
2014/02/03,noise - residential,BRONX,103
2014/02/04,noise - residential,BRONX,74
2014/02/05,noise - residential,BRONX,75
2014/02/06,noise - residential,BRONX,77
2014/02/07,noise - residential,BRONX,95
2014/02/08,noise - residential,BRONX,181
2014/02/09,noise - residential,BRONX,200
2014/02/10,noise - residential,BRONX,60
2014/02/11,noise - residential,BRONX,76
2014/02/12,noise - residential,BRONX,64
2014/02/13,noise - residential,BRONX,85
2014/02/14,noise - residential,BRONX,109
2014/02/15,noise - residential,BRONX,198
2014/02/16,noise - residential,BRONX,195
2014/02/17,noise - residential,BRONX,134
2014/02/18,noise - residential,BRONX,114
2014/02/19,noise - residential,BRONX,113
2014/02/20,noise - residential,BRONX,51
2014/02/21,noise - residential,BRONX,133
2014/02/22,noise - residential,BRONX,210
2014/02/23,noise - residential,BRONX,218
2014/02/24,noise - residential,BRONX,64
2014/02/25,noise - residential,BRONX,79
2014/02/26,noise - residential,BRONX,59
2014/02/27,noise - residential,BRONX,55
2014/02/28,noise - residential,BRONX,95
2014/03/01,noise - residential,BRONX,184
2014/03/02,noise - residential,BRONX,172
2014/03/03,noise - residential,BRONX,85
2014/03/04,noise - residential,BRONX,77
2014/03/05,noise - residential,BRONX,79
2014/03/06,noise - residential,BRONX,87
2014/03/07,noise - residential,BRONX,83
2014/03/08,noise - residential,BRONX,199
2014/03/09,noise - residential,BRONX,188
2014/03/10,noise - residential,BRONX,72
2014/03/11,noise - residential,BRONX,64
2014/03/12,noise - residential,BRONX,67
2014/03/13,noise - residential,BRONX,70
2014/03/14,noise - residential,BRONX,84
2014/03/15,noise - residential,BRONX,182
2014/03/16,noise - residential,BRONX,210
2014/03/17,noise - residential,BRONX,82
2014/03/18,noise - residential,BRONX,60
2014/03/19,noise - residential,BRONX,65
2014/03/20,noise - residential,BRONX,76
2014/03/21,noise - residential,BRONX,107
2014/03/22,noise - residential,BRONX,160
2014/03/23,noise - residential,BRONX,188
2014/03/24,noise - residential,BRONX,67
2014/03/25,noise - residential,BRONX,55
2014/03/26,noise - residential,BRONX,77
2014/03/27,noise - residential,BRONX,85
2014/03/28,noise - residential,BRONX,128
2014/03/29,noise - residential,BRONX,198
2014/03/30,noise - residential,BRONX,171
2014/03/31,noise - residential,BRONX,66
2014/04/01,noise - residential,BRONX,86
2014/04/02,noise - residential,BRONX,83
2014/04/03,noise - residential,BRONX,78
2014/04/04,noise - residential,BRONX,105
2014/04/05,noise - residential,BRONX,153
2014/04/06,noise - residential,BRONX,201
2014/04/07,noise - residential,BRONX,71
2014/04/08,noise - residential,BRONX,73
2014/04/09,noise - residential,BRONX,80
2014/04/10,noise - residential,BRONX,71
2014/04/11,noise - residential,BRONX,108
2014/04/12,noise - residential,BRONX,189
2014/04/13,noise - residential,BRONX,232
2014/04/14,noise - residential,BRONX,116
2014/04/15,noise - residential,BRONX,73
2014/04/16,noise - residential,BRONX,74
2014/04/17,noise - residential,BRONX,105
2014/04/18,noise - residential,BRONX,132
2014/04/19,noise - residential,BRONX,204
2014/04/20,noise - residential,BRONX,223
2014/04/21,noise - residential,BRONX,101
2014/04/22,noise - residential,BRONX,83
2014/04/23,noise - residential,BRONX,69
2014/04/24,noise - residential,BRONX,73
2014/04/25,noise - residential,BRONX,119
2014/04/26,noise - residential,BRONX,206
2014/04/27,noise - residential,BRONX,225
2014/04/28,noise - residential,BRONX,104
2014/04/29,noise - residential,BRONX,67
2014/04/30,noise - residential,BRONX,65
2014/05/01,noise - residential,BRONX,70
2014/05/02,noise - residential,BRONX,117
2014/05/03,noise - residential,BRONX,188
2014/05/04,noise - residential,BRONX,215
2014/05/05,noise - residential,BRONX,90
2014/05/06,noise - residential,BRONX,84
2014/05/07,noise - residential,BRONX,82
2014/05/08,noise - residential,BRONX,90
2014/05/09,noise - residential,BRONX,146
2014/05/10,noise - residential,BRONX,234
2014/05/11,noise - residential,BRONX,244
2014/05/12,noise - residential,BRONX,119
2014/05/13,noise - residential,BRONX,71
2014/05/14,noise - residential,BRONX,64
2014/05/15,noise - residential,BRONX,51
2014/05/16,noise - residential,BRONX,117
2014/05/17,noise - residential,BRONX,235
2014/05/18,noise - residential,BRONX,266
2014/05/19,noise - residential,BRONX,76
2014/05/20,noise - residential,BRONX,86
2014/05/21,noise - residential,BRONX,66
2014/05/22,noise - residential,BRONX,79
2014/05/23,noise - residential,BRONX,115
2014/05/24,noise - residential,BRONX,161
2014/05/25,noise - residential,BRONX,313
2014/05/26,noise - residential,BRONX,288
2014/05/27,noise - residential,BRONX,86
2014/05/28,noise - residential,BRONX,70
2014/05/29,noise - residential,BRONX,62
2014/05/30,noise - residential,BRONX,87
2014/05/31,noise - residential,BRONX,268
2014/06/01,noise - residential,BRONX,280
2014/06/02,noise - residential,BRONX,92
2014/06/03,noise - residential,BRONX,58
2014/06/04,noise - residential,BRONX,67
2014/06/05,noise - residential,BRONX,77
2014/06/06,noise - residential,BRONX,110
2014/06/07,noise - residential,BRONX,235
2014/06/08,noise - residential,BRONX,268
2014/06/09,noise - residential,BRONX,79
2014/06/10,noise - residential,BRONX,56
2014/06/11,noise - residential,BRONX,77
2014/06/12,noise - residential,BRONX,74
2014/06/13,noise - residential,BRONX,96
2014/06/14,noise - residential,BRONX,267
2014/06/15,noise - residential,BRONX,364
2014/06/16,noise - residential,BRONX,107
2014/06/17,noise - residential,BRONX,69
2014/06/18,noise - residential,BRONX,58
2014/06/19,noise - residential,BRONX,64
2014/06/20,noise - residential,BRONX,86
2014/06/21,noise - residential,BRONX,223
2014/06/22,noise - residential,BRONX,243
2014/06/23,noise - residential,BRONX,83
2014/06/24,noise - residential,BRONX,84
2014/06/25,noise - residential,BRONX,50
2014/06/26,noise - residential,BRONX,72
2014/06/27,noise - residential,BRONX,143
2014/06/28,noise - residential,BRONX,217
2014/06/29,noise - residential,BRONX,246
2014/06/30,noise - residential,BRONX,88
2014/07/01,noise - residential,BRONX,62
2014/07/02,noise - residential,BRONX,43
2014/07/03,noise - residential,BRONX,46
2014/07/04,noise - residential,BRONX,164
2014/07/05,noise - residential,BRONX,250
2014/07/06,noise - residential,BRONX,219
2014/07/07,noise - residential,BRONX,54
2014/07/08,noise - residential,BRONX,46
2014/07/09,noise - residential,BRONX,50
2014/07/10,noise - residential,BRONX,72
2014/07/11,noise - residential,BRONX,86
2014/07/12,noise - residential,BRONX,214
2014/07/13,noise - residential,BRONX,213
2014/07/14,noise - residential,BRONX,59
2014/07/15,noise - residential,BRONX,48
2014/07/16,noise - residential,BRONX,64
2014/07/17,noise - residential,BRONX,64
2014/07/18,noise - residential,BRONX,122
2014/07/19,noise - residential,BRONX,217
2014/07/20,noise - residential,BRONX,216
2014/07/21,noise - residential,BRONX,79
2014/07/22,noise - residential,BRONX,67
2014/07/23,noise - residential,BRONX,44
2014/07/24,noise - residential,BRONX,47
2014/07/25,noise - residential,BRONX,128
2014/07/26,noise - residential,BRONX,224
2014/07/27,noise - residential,BRONX,197
2014/07/28,noise - residential,BRONX,85
2014/07/29,noise - residential,BRONX,89
2014/07/30,noise - residential,BRONX,74
2014/07/31,noise - residential,BRONX,67
2014/08/01,noise - residential,BRONX,122
2014/08/02,noise - residential,BRONX,233
2014/08/03,noise - residential,BRONX,256
2014/08/04,noise - residential,BRONX,56
2014/08/05,noise - residential,BRONX,99
2014/08/06,noise - residential,BRONX,73
2014/08/07,noise - residential,BRONX,86
2014/08/08,noise - residential,BRONX,111
2014/08/09,noise - residential,BRONX,238
2014/08/10,noise - residential,BRONX,213
2014/08/11,noise - residential,BRONX,82
2014/08/12,noise - residential,BRONX,73
2014/08/13,noise - residential,BRONX,72
2014/08/14,noise - residential,BRONX,81
2014/08/15,noise - residential,BRONX,100
2014/08/16,noise - residential,BRONX,272
2014/08/17,noise - residential,BRONX,238
2014/08/18,noise - residential,BRONX,74
2014/08/19,noise - residential,BRONX,64
2014/08/20,noise - residential,BRONX,59
2014/08/21,noise - residential,BRONX,67
2014/08/22,noise - residential,BRONX,85
2014/08/23,noise - residential,BRONX,279
2014/08/24,noise - residential,BRONX,237
2014/08/25,noise - residential,BRONX,68
2014/08/26,noise - residential,BRONX,72
2014/08/27,noise - residential,BRONX,48
2014/08/28,noise - residential,BRONX,58
2014/08/29,noise - residential,BRONX,91
2014/08/30,noise - residential,BRONX,248
2014/08/31,noise - residential,BRONX,224
2014/09/01,noise - residential,BRONX,155
2014/09/02,noise - residential,BRONX,67
2014/09/03,noise - residential,BRONX,52
2014/09/04,noise - residential,BRONX,52
2014/09/05,noise - residential,BRONX,96
2014/09/06,noise - residential,BRONX,185
2014/09/07,noise - residential,BRONX,208
2014/09/08,noise - residential,BRONX,65
2014/09/09,noise - residential,BRONX,49
2014/09/10,noise - residential,BRONX,45
2014/09/11,noise - residential,BRONX,50
2014/09/12,noise - residential,BRONX,80
2014/09/13,noise - residential,BRONX,199
2014/09/14,noise - residential,BRONX,228
2014/09/15,noise - residential,BRONX,83
2014/09/16,noise - residential,BRONX,58
2014/09/17,noise - residential,BRONX,74
2014/09/18,noise - residential,BRONX,68
2014/09/19,noise - residential,BRONX,116
2014/09/20,noise - residential,BRONX,192
2014/09/21,noise - residential,BRONX,211
2014/09/22,noise - residential,BRONX,71
2014/09/23,noise - residential,BRONX,53
2014/09/24,noise - residential,BRONX,64
2014/09/25,noise - residential,BRONX,101
2014/09/26,noise - residential,BRONX,137
2014/09/27,noise - residential,BRONX,274
2014/09/28,noise - residential,BRONX,243
2014/09/29,noise - residential,BRONX,70
2014/09/30,noise - residential,BRONX,49
2014/10/01,noise - residential,BRONX,77
2014/10/02,noise - residential,BRONX,91
2014/10/03,noise - residential,BRONX,118
2014/10/04,noise - residential,BRONX,253
2014/10/05,noise - residential,BRONX,183
2014/10/06,noise - residential,BRONX,68
2014/10/07,noise - residential,BRONX,71
2014/10/08,noise - residential,BRONX,85
2014/10/09,noise - residential,BRONX,88
2014/10/10,noise - residential,BRONX,114
2014/10/11,noise - residential,BRONX,226
2014/10/12,noise - residential,BRONX,255
2014/10/13,noise - residential,BRONX,113
2014/10/14,noise - residential,BRONX,82
2014/10/15,noise - residential,BRONX,82
2014/10/16,noise - residential,BRONX,72
2014/10/17,noise - residential,BRONX,123
2014/10/18,noise - residential,BRONX,229
2014/10/19,noise - residential,BRONX,232
2014/10/20,noise - residential,BRONX,87
2014/10/21,noise - residential,BRONX,87
2014/10/22,noise - residential,BRONX,70
2014/10/23,noise - residential,BRONX,97
2014/10/24,noise - residential,BRONX,116
2014/10/25,noise - residential,BRONX,215
2014/10/26,noise - residential,BRONX,233
2014/10/27,noise - residential,BRONX,94
2014/10/28,noise - residential,BRONX,56
2014/10/29,noise - residential,BRONX,59
2014/10/30,noise - residential,BRONX,102
2014/10/31,noise - residential,BRONX,124
2014/11/01,noise - residential,BRONX,244
2014/11/02,noise - residential,BRONX,197
2014/11/03,noise - residential,BRONX,81
2014/11/04,noise - residential,BRONX,86
2014/11/05,noise - residential,BRONX,58
2014/11/06,noise - residential,BRONX,58
2014/11/07,noise - residential,BRONX,93
2014/11/08,noise - residential,BRONX,189
2014/11/09,noise - residential,BRONX,211
2014/11/10,noise - residential,BRONX,103
2014/11/11,noise - residential,BRONX,90
2014/11/12,noise - residential,BRONX,61
2014/11/13,noise - residential,BRONX,78
2014/11/14,noise - residential,BRONX,125
2014/11/15,noise - residential,BRONX,245
2014/11/16,noise - residential,BRONX,216
2014/11/17,noise - residential,BRONX,84
2014/11/18,noise - residential,BRONX,57
2014/11/19,noise - residential,BRONX,60
2014/11/20,noise - residential,BRONX,82
2014/11/21,noise - residential,BRONX,119
2014/11/22,noise - residential,BRONX,233
2014/11/23,noise - residential,BRONX,210
2014/11/24,noise - residential,BRONX,78
2014/11/25,noise - residential,BRONX,81
2014/11/26,noise - residential,BRONX,101
2014/11/27,noise - residential,BRONX,191
2014/11/28,noise - residential,BRONX,223
2014/11/29,noise - residential,BRONX,175
2014/11/30,noise - residential,BRONX,186
2014/12/01,noise - residential,BRONX,78
2014/12/02,noise - residential,BRONX,81
2014/12/03,noise - residential,BRONX,74
2014/12/04,noise - residential,BRONX,87
2014/12/05,noise - residential,BRONX,95
2014/12/06,noise - residential,BRONX,177
2014/12/07,noise - residential,BRONX,177
2014/12/08,noise - residential,BRONX,71
2014/12/09,noise - residential,BRONX,69
2014/12/10,noise - residential,BRONX,80
2014/12/11,noise - residential,BRONX,77
2014/12/12,noise - residential,BRONX,103
2014/12/13,noise - residential,BRONX,220
2014/12/14,noise - residential,BRONX,227
2014/12/15,noise - residential,BRONX,89
2014/12/16,noise - residential,BRONX,66
2014/12/17,noise - residential,BRONX,88
2014/12/18,noise - residential,BRONX,84
2014/12/19,noise - residential,BRONX,116
2014/12/20,noise - residential,BRONX,177
2014/12/21,noise - residential,BRONX,205
2014/12/22,noise - residential,BRONX,106
2014/12/23,noise - residential,BRONX,90
2014/12/24,noise - residential,BRONX,213
2014/12/25,noise - residential,BRONX,280
2014/12/26,noise - residential,BRONX,146
2014/12/27,noise - residential,BRONX,196
2014/12/28,noise - residential,BRONX,236
2014/12/29,noise - residential,BRONX,120
2014/12/30,noise - residential,BRONX,124
2014/12/31,noise - residential,BRONX,119
2015/01/01,noise - residential,BRONX,243
2015/01/02,noise - residential,BRONX,118
2015/01/03,noise - residential,BRONX,184
2015/01/04,noise - residential,BRONX,220
2015/01/05,noise - residential,BRONX,80
2015/01/06,noise - residential,BRONX,75
2015/01/07,noise - residential,BRONX,63
2015/01/08,noise - residential,BRONX,78
2015/01/09,noise - residential,BRONX,129
2015/01/10,noise - residential,BRONX,202
2015/01/11,noise - residential,BRONX,232
2015/01/12,noise - residential,BRONX,89
2015/01/13,noise - residential,BRONX,81
2015/01/14,noise - residential,BRONX,79
2015/01/15,noise - residential,BRONX,79
2015/01/16,noise - residential,BRONX,144
2015/01/17,noise - residential,BRONX,270
2015/01/18,noise - residential,BRONX,224
2015/01/19,noise - residential,BRONX,137
2015/01/20,noise - residential,BRONX,82
2015/01/21,noise - residential,BRONX,88
2015/01/22,noise - residential,BRONX,72
2015/01/23,noise - residential,BRONX,103
2015/01/24,noise - residential,BRONX,228
2015/01/25,noise - residential,BRONX,228
2015/01/26,noise - residential,BRONX,81
2015/01/27,noise - residential,BRONX,111
2015/01/28,noise - residential,BRONX,90
2015/01/29,noise - residential,BRONX,75
2015/01/30,noise - residential,BRONX,125
2015/01/31,noise - residential,BRONX,219
2015/02/01,noise - residential,BRONX,267
2015/02/02,noise - residential,BRONX,97
2015/02/03,noise - residential,BRONX,86
2015/02/04,noise - residential,BRONX,80
2015/02/05,noise - residential,BRONX,58
2015/02/06,noise - residential,BRONX,115
2015/02/07,noise - residential,BRONX,211
2015/02/08,noise - residential,BRONX,222
2015/02/09,noise - residential,BRONX,90
2015/02/10,noise - residential,BRONX,80
2015/02/11,noise - residential,BRONX,87
2015/02/12,noise - residential,BRONX,68
2015/02/13,noise - residential,BRONX,91
2015/02/14,noise - residential,BRONX,220
2015/02/15,noise - residential,BRONX,217
2015/02/16,noise - residential,BRONX,133
2015/02/17,noise - residential,BRONX,108
2015/02/18,noise - residential,BRONX,107
2015/02/19,noise - residential,BRONX,103
2015/02/20,noise - residential,BRONX,142
2015/02/21,noise - residential,BRONX,217
2015/02/22,noise - residential,BRONX,237
2015/02/23,noise - residential,BRONX,74
2015/02/24,noise - residential,BRONX,94
2015/02/25,noise - residential,BRONX,83
2015/02/26,noise - residential,BRONX,76
2015/02/27,noise - residential,BRONX,128
2015/02/28,noise - residential,BRONX,224
2015/03/01,noise - residential,BRONX,214
2015/03/02,noise - residential,BRONX,84
2015/03/03,noise - residential,BRONX,61
2015/03/04,noise - residential,BRONX,75
2015/03/05,noise - residential,BRONX,87
2015/03/06,noise - residential,BRONX,115
2015/03/07,noise - residential,BRONX,197
2015/03/08,noise - residential,BRONX,218
2015/03/09,noise - residential,BRONX,98
2015/03/10,noise - residential,BRONX,85
2015/03/11,noise - residential,BRONX,79
2015/03/12,noise - residential,BRONX,96
2015/03/13,noise - residential,BRONX,112
2015/03/14,noise - residential,BRONX,216
2015/03/15,noise - residential,BRONX,225
2015/03/16,noise - residential,BRONX,73
2015/03/17,noise - residential,BRONX,84
2015/03/18,noise - residential,BRONX,79
2015/03/19,noise - residential,BRONX,81
2015/03/20,noise - residential,BRONX,120
2015/03/21,noise - residential,BRONX,219
2015/03/22,noise - residential,BRONX,232
2015/03/23,noise - residential,BRONX,119
2015/03/24,noise - residential,BRONX,81
2015/03/25,noise - residential,BRONX,80
2015/03/26,noise - residential,BRONX,80
2015/03/27,noise - residential,BRONX,123
2015/03/28,noise - residential,BRONX,211
2015/03/29,noise - residential,BRONX,225
2015/03/30,noise - residential,BRONX,93
